ID_POLIGONO,cvegeo,siap_exact_2025_yield,siap_exact_2025_reported_yield,siap_exact_2025_harvested_ha,siap_exact_2025_production_t,siap_exact_2025_damage_rate,siap_exact_2025_rows,siap_cycle_allmode_2025_yield,siap_cycle_allmode_2025_reported_yield,siap_cycle_allmode_2025_harvested_ha,siap_cycle_allmode_2025_production_t,siap_cycle_allmode_2025_damage_rate,siap_cycle_allmode_2025_rows,siap_temporal_allcycle_2025_yield,siap_temporal_allcycle_2025_reported_yield,siap_temporal_allcycle_2025_harvested_ha,siap_temporal_allcycle_2025_production_t,siap_temporal_allcycle_2025_damage_rate,siap_temporal_allcycle_2025_rows,siap_allgrain_2025_yield,siap_allgrain_2025_reported_yield,siap_allgrain_2025_harvested_ha,siap_allgrain_2025_production_t,siap_allgrain_2025_damage_rate,siap_allgrain_2025_rows,siap_exact_hist_mean,siap_exact_hist_std,siap_exact_hist_trend,siap_exact_hist_years,siap_allgrain_hist_mean,siap_allgrain_hist_std,siap_allgrain_hist_trend,siap_allgrain_hist_years,siap_prior_yield,siap_prior_source,siap_exact_reported_minus_recomputed,CONJUNTO,RENDIMIENTO_T_HA,meta_estado,meta_municipio
AGC_119,13016,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.3500005816997267,exact_2025,-5.816997266094859e-07,ENTRENAMIENTO,4.4,Hidalgo,Cuautepec de Hinojosa
AGC_120,29021,4.0,4.0,4800.0,19200.0,0.0,1.0,4.0,4.0,4800.0,19200.0,0.0,1.0,4.0,4.0,4800.0,19200.0,0.0,1.0,4.0,4.0,4800.0,19200.0,0.0,1.0,2.5181804782436927,0.16333849281304236,0.0030733179711418864,10,2.5181804782436927,0.16333849281304236,0.0030733179711418864,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Nanacamilpa de Mariano Arista
AGC_121,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.3,Hidalgo,Singuilucan
AGC_122,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.5,Tlaxcala,Calpulalpan
AGC_123,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,2.5,Tlaxcala,Calpulalpan
AGC_124,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,5.05,Puebla,Chignahuapan
AGC_125,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.06,Puebla,Chignahuapan
AGC_126,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_127,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,5.57,Puebla,Chignahuapan
AGC_128,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,PREDICCION,,Hidalgo,Almoloya
AGC_129,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,PREDICCION,,Hidalgo,Singuilucan
AGC_130,13016,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.3500005816997267,exact_2025,-5.816997266094859e-07,PREDICCION,,Hidalgo,Cuautepec de Hinojosa
AGC_131,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.89,Puebla,Chignahuapan
AGC_132,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.13,Puebla,Chignahuapan
AGC_133,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,3.91,Puebla,Chignahuapan
AGC_134,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,ENTRENAMIENTO,4.52,Hidalgo,Almoloya
AGC_135,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.49,Puebla,Chignahuapan
AGC_136,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_137,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,ENTRENAMIENTO,4.54,Hidalgo,Almoloya
AGC_138,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,2.5,Tlaxcala,Calpulalpan
AGC_139,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.67,Puebla,Chignahuapan
AGC_140,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.2,Hidalgo,Singuilucan
AGC_141,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.5,Tlaxcala,Calpulalpan
AGC_142,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_143,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_144,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,2.5,Tlaxcala,Calpulalpan
AGC_145,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.5,Tlaxcala,Calpulalpan
AGC_146,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,ENTRENAMIENTO,4.58,Hidalgo,Almoloya
AGC_147,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Calpulalpan
AGC_148,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,3.0,Hidalgo,Singuilucan
AGC_149,13016,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.3500005816997267,exact_2025,-5.816997266094859e-07,PREDICCION,,Hidalgo,Cuautepec de Hinojosa
AGC_150,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.52,Puebla,Chignahuapan
AGC_151,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,ENTRENAMIENTO,4.69,Hidalgo,Almoloya
AGC_152,13007,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,1.909999825577499,1.91,10893.09,20805.8,0.0,1.0,1.9276675074220335,1.9276673712795664,11017.87,21238.79,0.0,2.0,2.5330000445764393,0.247267006149189,-0.04321213139578255,10,2.54505264703177,0.24895813641851458,-0.04282745730024769,10,1.909999825577499,exact_2025,1.7442250088706146e-07,ENTRENAMIENTO,4.87,Hidalgo,Almoloya
AGC_153,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_154,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_155,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.52,Puebla,Chignahuapan
AGC_156,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,PREDICCION,,Hidalgo,Singuilucan
AGC_157,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.0,Tlaxcala,Calpulalpan
AGC_158,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_159,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.77,Puebla,Chignahuapan
AGC_160,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,3.62,Puebla,Chignahuapan
AGC_161,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.46,Puebla,Chignahuapan
AGC_162,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,5.59,Puebla,Chignahuapan
AGC_163,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.0,Tlaxcala,Calpulalpan
AGC_164,13008,2.2499998807950874,2.25,20972.29,47187.65,0.0,1.0,2.2499998807950874,2.25,20972.29,47187.65,0.0,1.0,2.2499998807950874,2.25,20972.29,47187.65,0.0,1.0,2.2499998807950874,2.25,20972.29,47187.65,0.0,1.0,2.4986079912022645,0.32240492935151444,-0.07511466243880321,10,2.4986079912022645,0.32240492935151444,-0.07511466243880321,10,2.2499998807950874,exact_2025,1.1920491260752897e-07,ENTRENAMIENTO,3.0,Hidalgo,Apan
AGC_165,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.44,Puebla,Chignahuapan
AGC_166,13057,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,1.8788014311270125,1.88,11180.0,21005.0,0.0,1.0,2.772624266351358,0.542032748360846,-0.11536209571284574,10,2.772624266351358,0.542032748360846,-0.11536209571284574,10,1.8788014311270125,exact_2025,0.0011985688729874155,ENTRENAMIENTO,2.5,Hidalgo,Singuilucan
AGC_167,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.54,Puebla,Chignahuapan
AGC_168,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.49,Puebla,Chignahuapan
AGC_169,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,2.5,Tlaxcala,Calpulalpan
AGC_170,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,ENTRENAMIENTO,3.0,Tlaxcala,Calpulalpan
AGC_171,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,2.15,Puebla,Chignahuapan
AGC_172,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,5.19,Puebla,Chignahuapan
AGC_173,29006,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,4.0,4.0,14720.0,58880.0,0.0,1.0,2.537181186208829,0.1445599030008825,0.030406878664165204,10,2.537181186208829,0.1445599030008825,0.030406878664165204,10,4.0,exact_2025,0.0,PREDICCION,,Tlaxcala,Calpulalpan
AGC_174,13016,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.3500005816997267,2.35,8595.5,20199.43,0.0,1.0,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.748596873151876,0.46023452589845526,-0.07391144919123277,10,2.3500005816997267,exact_2025,-5.816997266094859e-07,PREDICCION,,Hidalgo,Cuautepec de Hinojosa
AGC_175,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_176,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.38,Puebla,Chignahuapan
AGC_177,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,PREDICCION,,Puebla,Chignahuapan
AGC_178,21053,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,3.22,3.22,7300.0,23506.0,0.0,1.0,2.780999890506274,0.37745062133259083,0.12212118976918164,10,2.780999890506274,0.37745062133259083,0.12212118976918164,10,3.22,exact_2025,0.0,ENTRENAMIENTO,4.39,Puebla,Chignahuapan
