ID_POLIGONO,method,predicted
AGC_190,HistGBStack,4.2187000498971265
AGC_191,HistGBStack,4.266378425554352
AGC_192,HistGBStack,4.719445410938337
AGC_003,MoE_Support,3.6203660136598343
AGC_011,MoE_Support,4.621453150319164
AGC_016,MoE_Support,4.404380561498405
AGC_025,MoE_Support,3.0418003449327227
AGC_027,MoE_Support,3.076698452610086
AGC_028,MoE_Support,4.803257905164101
AGC_029,MoE_Support,2.7289716022664186
AGC_030,MoE_Support,3.222176716827229
AGC_031,MoE_Support,4.443269957842468
AGC_036,MoE_Support,4.4647522343789054
AGC_039,MoE_Support,2.9576484816437
AGC_042,MoE_Support,3.084960159025851
AGC_043,MoE_Support,4.440516967660965
AGC_050,MoE_Support,3.0313116746797952
AGC_052,MoE_Support,4.391386799925118
AGC_061,MoE_Support,2.9744406860723487
AGC_063,MoE_Support,4.233817796216165
AGC_065,MoE_Support,4.296620894678824
AGC_071,MoE_Support,3.058436177404685
AGC_075,MoE_Support,3.085181252273655
AGC_076,MoE_Support,4.436986935917001
AGC_082,MoE_Support,4.327040167420672
AGC_085,MoE_Support,4.193835789869958
AGC_086,MoE_Support,3.0411990572239285
AGC_087,MoE_Support,2.844649826861438
AGC_088,MoE_Support,4.399539519414463
AGC_091,MoE_Support,4.609111328803012
AGC_093,MoE_Support,3.0738795599669326
AGC_094,MoE_Support,4.714288611859675
AGC_095,MoE_Support,4.618190962327657
AGC_107,MoE_Support,4.443091467298089
AGC_113,MoE_Support,2.976848256238694
AGC_116,MoE_Support,4.371203287753145
AGC_118,MoE_Support,3.310026208708385
AGC_120,MoE_Support,3.312723007559452
AGC_126,MoE_Support,4.426104250586452
AGC_128,MoE_Support,4.382095421979277
AGC_129,MoE_Support,3.468227692082631
AGC_130,MoE_Support,4.42243633260652
AGC_136,MoE_Support,4.4554622032874684
AGC_142,MoE_Support,4.638842844580051
AGC_143,MoE_Support,4.423397160049554
AGC_147,MoE_Support,3.021732163904669
AGC_149,MoE_Support,4.437051192243048
AGC_153,MoE_Support,4.284742226888442
AGC_154,MoE_Support,4.628879935442404
AGC_156,MoE_Support,3.176201479325472
AGC_158,MoE_Support,4.1822126660876515
AGC_173,MoE_Support,3.003450468105674
AGC_174,MoE_Support,4.246308833035654
AGC_175,MoE_Support,4.646921948399225
AGC_177,MoE_Support,4.208014414729968
AGC_182,MoE_Support,4.427025701778566
AGC_183,MoE_Support,2.829275627111062
AGC_186,MoE_Support,4.284949470332824
AGC_188,MoE_Support,4.613218770163511
AGC_190,MoE_Support,4.388308038963569
AGC_191,MoE_Support,4.889114574879464
AGC_192,MoE_Support,4.655606237796149
