ID_POLIGONO,fecha_captura,sensor,ndvi_promedio,ndvi_std,ndvi_max,ndvi_min,evi_promedio,evi_std,evi_max,evi_min,lai_promedio,lai_std,lai_max,lai_min,msavi_promedio,msavi_std,msavi_max,msavi_min,porcentaje_nubosidad
AGC_135,30/04/2025,Planet,0.216,0.04,0.469,0.153,0.154,0.026,0.335,0.108,0.748,0.162,1.743,0.433,0.157,0.025,0.332,0.11,0
AGC_135,09/11/2025,Planet,0.434,0.056,0.663,0.3,0.251,0.032,0.407,0.175,1.395,0.188,2.092,1,0.262,0.033,0.421,0.18,0
AGC_135,08/11/2025,Planet,0.455,0.052,0.673,0.349,0.29,0.035,0.469,0.218,1.527,0.184,2.344,1.154,0.301,0.035,0.472,0.228,0
AGC_135,07/11/2025,Planet,0.476,0.049,0.672,0.361,0.271,0.029,0.412,0.204,1.554,0.18,2.335,1.186,0.288,0.03,0.431,0.215,0
AGC_135,06/11/2025,Planet,0.49,0.047,0.663,0.371,0.275,0.029,0.4,0.205,1.575,0.174,2.205,1.185,0.293,0.031,0.424,0.218,0
AGC_135,05/11/2025,Planet,0.505,0.053,0.72,0.384,0.284,0.032,0.4,0.202,1.316,0.231,2.222,0.807,0.32,0.036,0.446,0.227,0
AGC_135,04/11/2025,Planet,0.523,0.064,0.741,0.362,0.291,0.037,0.467,0.2,1.668,0.235,2.649,1.187,0.312,0.039,0.497,0.213,0
AGC_135,03/11/2025,Planet,0.504,0.059,0.711,0.365,0.313,0.04,0.499,0.229,1.656,0.206,2.572,1.233,0.325,0.041,0.513,0.235,0
AGC_135,29/04/2025,Planet,0.201,0.047,0.504,0.128,0.124,0.025,0.297,0.079,0.682,0.18,1.922,0.266,0.128,0.025,0.3,0.084,0
AGC_135,23/04/2025,Planet,0.203,0.043,0.495,0.132,0.144,0.028,0.358,0.091,0.678,0.177,1.794,0.244,0.144,0.027,0.35,0.094,0
AGC_135,24/04/2025,Planet,0.189,0.039,0.426,0.135,0.127,0.024,0.283,0.09,0.675,0.148,1.533,0.399,0.127,0.023,0.277,0.091,0
AGC_135,25/04/2025,Planet,0.19,0.033,0.408,0.146,0.143,0.023,0.299,0.107,0.676,0.14,1.575,0.433,0.142,0.022,0.287,0.108,0
AGC_135,26/04/2025,Planet,0.183,0.039,0.381,0.124,0.117,0.022,0.237,0.078,0.598,0.146,1.314,0.295,0.118,0.022,0.235,0.078,0
AGC_135,14/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,26/10/2025,Planet,0.599,0.062,0.787,0.411,0.327,0.041,0.467,0.222,1.719,0.235,2.489,1.212,0.358,0.045,0.508,0.241,0
AGC_135,24/10/2025,Planet,0.583,0.06,0.751,0.41,0.335,0.042,0.484,0.229,1.858,0.211,2.636,1.354,0.343,0.043,0.497,0.237,0
AGC_135,25/10/2025,Planet,0.577,0.056,0.731,0.419,0.333,0.039,0.45,0.241,1.841,0.212,2.527,1.378,0.341,0.041,0.464,0.244,0
AGC_135,08/05/2025,Planet,0.187,0.044,0.466,0.109,0.125,0.026,0.302,0.072,0.65,0.19,1.789,0.241,0.126,0.025,0.303,0.073,0
AGC_135,09/05/2025,Planet,0.108,0.013,0.136,0.072,0.097,0.02,0.146,0.057,0.308,0.076,0.489,0.129,0.07,0.012,0.101,0.042,95.994
AGC_135,03/05/2025,Planet,0.182,0.039,0.415,0.089,0.124,0.026,0.274,0.048,0.645,0.157,1.61,0.265,0.123,0.024,0.258,0.045,0
AGC_135,06/05/2025,Planet,0.197,0.055,0.515,0.135,0.121,0.028,0.305,0.085,0.618,0.215,1.913,0.29,0.125,0.029,0.321,0.088,0
AGC_135,04/05/2025,Planet,0.183,0.037,0.409,0.103,0.124,0.023,0.275,0.067,0.641,0.165,1.618,0.274,0.123,0.022,0.266,0.067,0
AGC_135,05/05/2025,Planet,0.182,0.044,0.452,0.134,0.128,0.028,0.303,0.09,0.621,0.163,1.629,0.327,0.128,0.027,0.297,0.09,0
AGC_135,13/08/2025,Planet,0.567,0.077,0.801,0.367,0.378,0.047,0.507,0.248,1.947,0.272,2.76,1.415,0.384,0.05,0.531,0.252,0
AGC_135,27/02/2025,Planet,0.214,0.045,0.432,0.159,0.136,0.022,0.271,0.103,0.605,0.173,1.475,0.338,0.14,0.021,0.272,0.109,0
AGC_135,20/02/2025,Planet,0.2,0.047,0.432,0.091,0.066,0.032,0.194,0.021,0.713,0.201,1.577,0.077,0.061,0.031,0.184,0.019,78.772
AGC_135,08/08/2025,Planet,0.508,0.058,0.708,0.381,0.368,0.042,0.515,0.273,1.685,0.216,2.426,1.226,0.359,0.041,0.489,0.269,0
AGC_135,09/08/2025,Planet,0.525,0.074,0.746,0.367,0.329,0.069,0.482,0.177,1.747,0.276,2.594,1.205,0.328,0.069,0.503,0.175,32.518
AGC_135,21/02/2025,Planet,0.241,0.059,0.521,0.114,0.107,0.025,0.237,0.043,0.867,0.243,2.277,0.362,0.108,0.025,0.239,0.043,0
AGC_135,03/08/2025,Planet,0.43,0.078,0.709,0.273,0.284,0.044,0.424,0.186,1.46,0.283,2.498,1.018,0.28,0.045,0.432,0.183,0
AGC_135,24/02/2025,Planet,0.22,0.058,0.499,0.148,0.129,0.023,0.246,0.092,0.738,0.229,1.8,0.362,0.134,0.023,0.254,0.096,0
AGC_135,04/08/2025,Planet,0.475,0.079,0.746,0.316,0.318,0.045,0.445,0.216,1.674,0.296,2.775,1.112,0.319,0.048,0.458,0.216,0
AGC_135,23/02/2025,Planet,0.232,0.069,0.52,0.119,0.139,0.033,0.282,0.077,0.855,0.251,1.936,0.498,0.138,0.031,0.278,0.074,0
AGC_135,05/08/2025,Planet,0.491,0.072,0.762,0.338,0.322,0.043,0.456,0.225,1.694,0.271,2.597,1.204,0.327,0.045,0.475,0.23,0
AGC_135,26/02/2025,Planet,0.23,0.052,0.476,0.16,0.138,0.021,0.23,0.097,0.698,0.18,1.5,0.398,0.143,0.021,0.235,0.102,0
AGC_135,25/02/2025,Planet,0.218,0.055,0.465,0.138,0.126,0.022,0.208,0.085,0.714,0.181,1.543,0.398,0.131,0.022,0.213,0.089,0
AGC_135,20/08/2025,Planet,0.553,0.059,0.684,0.393,0.351,0.068,0.534,0.247,1.921,0.214,2.382,1.52,0.328,0.071,0.519,0.232,75.806
AGC_135,07/03/2025,Planet,0.248,0.046,0.48,0.179,0.153,0.021,0.264,0.111,0.815,0.188,1.75,0.491,0.159,0.021,0.269,0.117,0
AGC_135,09/03/2025,Planet,0.208,0.038,0.371,0.134,0.139,0.019,0.23,0.092,0.596,0.155,1.313,0.282,0.142,0.019,0.235,0.095,0
AGC_135,08/03/2025,Planet,0.213,0.057,0.501,0.134,0.118,0.021,0.207,0.075,0.693,0.217,1.672,0.344,0.122,0.021,0.214,0.077,0
AGC_135,18/08/2025,Planet,0.592,0.076,0.813,0.394,0.397,0.05,0.527,0.262,1.998,0.289,2.87,1.378,0.395,0.052,0.547,0.258,0
AGC_135,03/03/2025,Planet,0.212,0.059,0.451,0.094,0.137,0.031,0.257,0.078,0.721,0.207,1.671,0.405,0.134,0.032,0.254,0.064,43.809
AGC_135,02/03/2025,Planet,0.203,0.064,0.469,0.129,0.123,0.027,0.23,0.085,0.62,0.223,1.496,0.274,0.122,0.026,0.228,0.085,0
AGC_135,05/03/2025,Planet,0.206,0.046,0.41,0.142,0.124,0.021,0.23,0.088,0.666,0.183,1.59,0.341,0.127,0.02,0.231,0.092,0
AGC_135,17/08/2025,Planet,0.59,0.069,0.794,0.419,0.437,0.054,0.584,0.309,1.984,0.256,2.767,1.506,0.436,0.055,0.591,0.307,0
AGC_135,04/03/2025,Planet,0.237,0.048,0.491,0.168,0.138,0.018,0.22,0.098,0.74,0.181,1.531,0.376,0.143,0.018,0.224,0.102,0
AGC_135,02/09/2025,Planet,0.709,0.061,0.85,0.489,0.459,0.052,0.585,0.313,2.528,0.238,3.107,1.86,0.464,0.057,0.607,0.306,0
AGC_135,31/08/2025,Planet,0.591,0.059,0.763,0.448,0.44,0.034,0.554,0.345,2.211,0.217,2.796,1.721,0.414,0.04,0.543,0.329,0
AGC_135,18/03/2025,Planet,0.191,0.047,0.404,0.118,0.114,0.021,0.192,0.072,0.629,0.17,1.425,0.28,0.119,0.021,0.196,0.075,0
AGC_135,17/03/2025,Planet,0.236,0.043,0.433,0.176,0.156,0.021,0.245,0.116,0.774,0.152,1.46,0.493,0.16,0.021,0.253,0.121,0
AGC_135,19/03/2025,Planet,0.218,0.043,0.448,0.153,0.14,0.021,0.252,0.102,0.571,0.162,1.504,0.234,0.149,0.022,0.271,0.109,0
AGC_135,29/08/2025,Planet,0.685,0.069,0.872,0.476,0.438,0.048,0.566,0.303,2.456,0.268,3.174,1.803,0.46,0.055,0.61,0.315,0
AGC_135,10/03/2025,Planet,0.228,0.044,0.438,0.165,0.143,0.019,0.228,0.104,0.723,0.156,1.439,0.44,0.149,0.019,0.237,0.109,0
AGC_135,12/03/2025,Planet,0.219,0.048,0.419,0.149,0.135,0.02,0.233,0.092,0.677,0.199,1.521,0.348,0.139,0.02,0.236,0.095,0
AGC_135,11/03/2025,Planet,0.223,0.044,0.472,0.15,0.136,0.019,0.231,0.098,0.685,0.183,1.628,0.331,0.141,0.019,0.24,0.1,0
AGC_135,14/03/2025,Planet,0.208,0.046,0.423,0.142,0.136,0.022,0.235,0.093,0.662,0.194,1.512,0.321,0.138,0.022,0.234,0.096,0
AGC_135,26/08/2025,Planet,0.681,0.067,0.857,0.461,0.418,0.046,0.531,0.284,2.344,0.251,2.984,1.709,0.435,0.051,0.566,0.291,0
AGC_135,13/03/2025,Planet,0.207,0.045,0.419,0.132,0.126,0.02,0.21,0.085,0.657,0.178,1.543,0.349,0.13,0.02,0.219,0.088,0
AGC_135,16/03/2025,Planet,0.227,0.041,0.426,0.154,0.138,0.019,0.228,0.091,0.766,0.17,1.546,0.424,0.143,0.019,0.234,0.095,0
AGC_135,15/03/2025,Planet,0.239,0.046,0.468,0.175,0.15,0.02,0.244,0.114,0.766,0.168,1.615,0.403,0.156,0.021,0.25,0.119,0
AGC_135,29/03/2025,Planet,0.209,0.05,0.459,0.132,0.112,0.021,0.214,0.072,0.703,0.185,1.567,0.259,0.116,0.021,0.22,0.076,0
AGC_135,28/03/2025,Planet,0.264,0.045,0.495,0.187,0.169,0.021,0.258,0.118,0.864,0.183,1.731,0.533,0.174,0.021,0.27,0.125,0
AGC_135,08/09/2025,Planet,0.665,0.051,0.776,0.492,0.539,0.049,0.667,0.391,2.599,0.217,3.105,2.043,0.498,0.046,0.607,0.369,0
AGC_135,21/03/2025,Planet,0.216,0.027,0.338,0.166,0.154,0.016,0.219,0.118,0.762,0.112,1.262,0.448,0.149,0.014,0.208,0.115,0
AGC_135,20/03/2025,Planet,0.159,0.033,0.319,0.081,0.122,0.024,0.233,0.06,0.588,0.113,1.213,0.379,0.111,0.023,0.219,0.055,17.326
AGC_135,23/03/2025,Planet,0.199,0.058,0.484,0.117,0.112,0.023,0.207,0.068,0.62,0.208,1.663,0.268,0.115,0.022,0.213,0.07,0
AGC_135,04/09/2025,Planet,0.68,0.056,0.813,0.473,0.575,0.059,0.733,0.392,2.499,0.217,3.042,1.901,0.53,0.054,0.674,0.364,0
AGC_135,25/03/2025,Planet,0.211,0.016,0.251,0.174,0.141,0.015,0.177,0.097,0.735,0.078,0.938,0.514,0.115,0.011,0.144,0.083,90.895
AGC_135,24/03/2025,Planet,0.207,0.044,0.41,0.146,0.139,0.023,0.233,0.097,0.687,0.16,1.371,0.428,0.137,0.022,0.226,0.098,0
AGC_135,27/03/2025,Planet,0.208,0.043,0.417,0.136,0.123,0.019,0.221,0.081,0.69,0.172,1.443,0.332,0.127,0.019,0.225,0.085,0
AGC_135,07/09/2025,Planet,0.54,0.11,0.675,0.254,0.418,0.113,0.567,0.226,2.147,0.363,2.645,1.121,0.36,0.113,0.499,0.155,87.929
AGC_135,26/03/2025,Planet,0.202,0.034,0.362,0.145,0.133,0.018,0.215,0.095,0.756,0.147,1.516,0.47,0.127,0.016,0.2,0.093,0
AGC_135,25/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,01/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,25/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,01/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,12/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,30/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,06/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,04/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,28/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,05/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,03/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,23/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,27/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,29/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,06/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,21/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,21/04/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,22/04/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,31/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,01/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,17/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,10/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,29/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,16/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,18/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,25/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,01/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,15/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,14/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,12/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,28/11/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,21/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,23/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,24/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,24/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,19/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,14/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,28/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,15/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,27/05/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,13/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,03/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,10/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,11/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,30/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,02/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,01/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,25/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,08/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,27/08/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,11/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,01/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,13/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,14/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,10/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,07/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,05/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,06/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,12/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,05/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_135,06/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_105,15/01/2025,Planet,0.295,0.017,0.354,0.217,0.164,0.01,0.2,0.122,1.074,0.093,1.369,0.716,0.162,0.011,0.198,0.117,0
AGC_105,17/01/2025,Planet,0.27,0.019,0.342,0.176,0.146,0.011,0.184,0.092,1.005,0.101,1.388,0.533,0.142,0.011,0.182,0.087,0
AGC_150,01/07/2025,Planet,0.632,0.068,0.761,0.405,0.586,0.105,0.831,0.309,2.057,0.242,2.709,1.407,0.484,0.085,0.672,0.273,27.954
AGC_150,15/01/2025,Planet,0.284,0.023,0.409,0.225,0.158,0.013,0.221,0.119,0.998,0.096,1.446,0.734,0.156,0.013,0.211,0.117,0
AGC_150,17/01/2025,Planet,0.256,0.024,0.397,0.202,0.139,0.014,0.211,0.105,0.918,0.111,1.516,0.558,0.134,0.014,0.196,0.102,0
AGC_150,19/01/2025,Planet,0.232,0.022,0.366,0.177,0.138,0.013,0.195,0.1,0.834,0.092,1.295,0.564,0.129,0.013,0.18,0.096,0
AGC_150,28/06/2025,Planet,0.64,0.071,0.779,0.368,0.484,0.075,0.669,0.26,2.187,0.252,2.877,1.4,0.445,0.073,0.624,0.241,0
AGC_150,13/01/2025,Planet,0.28,0.025,0.433,0.222,0.154,0.014,0.218,0.117,0.986,0.11,1.578,0.683,0.155,0.015,0.222,0.12,0
AGC_150,24/12/2025,Planet,0.278,0.046,0.419,0.191,0.159,0.024,0.247,0.114,1.009,0.148,1.485,0.708,0.154,0.023,0.236,0.111,0
AGC_150,23/12/2025,Planet,0.265,0.04,0.417,0.194,0.164,0.023,0.268,0.121,0.993,0.135,1.438,0.75,0.157,0.022,0.252,0.117,0
AGC_150,12/07/2025,Planet,0.643,0.068,0.768,0.429,0.474,0.104,0.738,0.239,1.959,0.221,2.439,1.359,0.425,0.099,0.656,0.213,19.61
AGC_150,20/12/2025,Planet,0.298,0.042,0.46,0.212,0.171,0.022,0.247,0.121,1.058,0.133,1.506,0.82,0.171,0.022,0.248,0.124,0
AGC_150,27/12/2025,Planet,0.292,0.046,0.444,0.219,0.171,0.024,0.256,0.109,1.023,0.149,1.496,0.787,0.165,0.024,0.245,0.099,0
AGC_150,27/01/2025,Planet,0.261,0.022,0.373,0.201,0.148,0.013,0.209,0.11,0.868,0.096,1.35,0.565,0.143,0.012,0.202,0.106,0
AGC_150,26/01/2025,Planet,0.251,0.02,0.353,0.194,0.144,0.013,0.193,0.109,0.883,0.088,1.287,0.566,0.14,0.012,0.186,0.107,0
AGC_150,05/07/2025,Planet,0.704,0.068,0.834,0.421,0.496,0.084,0.72,0.289,2.199,0.214,2.83,1.424,0.49,0.084,0.701,0.282,0
AGC_150,04/07/2025,Planet,0.718,0.062,0.848,0.529,0.446,0.074,0.654,0.259,2.253,0.206,2.816,1.581,0.451,0.078,0.681,0.258,0
AGC_150,03/07/2025,Planet,0.717,0.08,0.866,0.418,0.462,0.091,0.698,0.238,2.303,0.223,2.939,1.621,0.457,0.093,0.694,0.226,0
AGC_150,21/01/2025,Planet,0.232,0.022,0.365,0.186,0.132,0.013,0.2,0.101,0.856,0.098,1.316,0.576,0.125,0.012,0.188,0.096,0
AGC_150,23/01/2025,Planet,0.287,0.022,0.363,0.218,0.135,0.033,0.217,0.064,1,0.098,1.368,0.572,0.131,0.035,0.216,0.058,37.992
AGC_150,25/01/2025,Planet,0.254,0.026,0.415,0.185,0.143,0.015,0.209,0.104,0.884,0.117,1.57,0.555,0.139,0.015,0.205,0.102,0
AGC_150,06/07/2025,Planet,0.657,0.077,0.799,0.393,0.468,0.077,0.681,0.278,1.972,0.232,2.742,1.256,0.45,0.077,0.664,0.262,0
AGC_150,23/07/2025,Planet,0.655,0.102,0.831,0.349,0.452,0.084,0.618,0.277,2.29,0.343,2.948,1.492,0.446,0.09,0.623,0.253,0
AGC_150,22/07/2025,Planet,0.68,0.091,0.838,0.424,0.398,0.07,0.539,0.263,2.216,0.314,2.852,1.497,0.407,0.077,0.561,0.266,0
AGC_150,05/02/2025,Planet,0.291,0.028,0.448,0.224,0.152,0.016,0.222,0.113,1.053,0.118,1.6,0.652,0.147,0.015,0.216,0.109,0
AGC_150,08/02/2025,Planet,0.26,0.03,0.415,0.199,0.14,0.016,0.197,0.099,0.902,0.118,1.404,0.578,0.137,0.016,0.194,0.096,0
AGC_150,07/02/2025,Planet,0.265,0.026,0.429,0.174,0.145,0.015,0.211,0.091,0.922,0.104,1.414,0.489,0.143,0.014,0.21,0.089,0
AGC_150,09/02/2025,Planet,0.268,0.025,0.391,0.196,0.152,0.015,0.211,0.108,0.966,0.107,1.417,0.59,0.149,0.015,0.206,0.106,0
AGC_150,30/01/2025,Planet,0.236,0.024,0.386,0.165,0.122,0.014,0.178,0.078,0.898,0.104,1.488,0.512,0.122,0.014,0.178,0.077,0
AGC_150,02/02/2025,Planet,0.298,0.033,0.405,0.137,0.062,0.027,0.207,0.023,0.94,0.22,1.652,0.126,0.055,0.027,0.201,0.02,89.92
AGC_150,19/07/2025,Planet,0.624,0.077,0.762,0.379,0.457,0.078,0.645,0.275,2.221,0.276,2.8,1.567,0.413,0.073,0.576,0.244,0
AGC_150,18/07/2025,Planet,0.616,0.06,0.729,0.425,0.453,0.062,0.588,0.303,2.133,0.213,2.555,1.656,0.416,0.059,0.542,0.282,0
AGC_150,04/02/2025,Planet,0.25,0.027,0.383,0.192,0.131,0.015,0.194,0.097,0.974,0.119,1.55,0.677,0.124,0.015,0.185,0.092,0
AGC_150,03/02/2025,Planet,0.274,0.028,0.416,0.206,0.119,0.018,0.19,0.08,1.007,0.119,1.609,0.615,0.114,0.018,0.181,0.076,0
AGC_150,02/08/2025,Planet,0.637,0.089,0.795,0.422,0.456,0.073,0.603,0.285,2.281,0.322,2.923,1.605,0.449,0.077,0.604,0.278,0
AGC_150,17/02/2025,Planet,0.217,0.021,0.307,0.17,0.123,0.012,0.176,0.094,0.694,0.093,1.148,0.396,0.12,0.011,0.171,0.091,0
AGC_150,26/07/2025,Planet,0.586,0.082,0.736,0.387,0.451,0.082,0.61,0.291,2.123,0.304,2.668,1.565,0.41,0.075,0.55,0.269,15.798
AGC_150,25/07/2025,Planet,0.643,0.089,0.806,0.427,0.486,0.086,0.659,0.299,2.348,0.328,2.96,1.688,0.469,0.086,0.641,0.287,0
AGC_150,10/02/2025,Planet,0.267,0.024,0.388,0.211,0.15,0.012,0.207,0.117,0.922,0.101,1.314,0.65,0.147,0.012,0.202,0.115,0
AGC_150,13/02/2025,Planet,0.238,0.029,0.405,0.179,0.125,0.014,0.192,0.092,0.845,0.121,1.419,0.529,0.122,0.014,0.189,0.09,0
AGC_150,12/02/2025,Planet,0.273,0.025,0.39,0.217,0.151,0.013,0.205,0.119,1.006,0.109,1.436,0.658,0.15,0.013,0.203,0.119,0
AGC_150,29/07/2025,Planet,0.623,0.1,0.79,0.385,0.462,0.092,0.637,0.25,2.16,0.373,2.808,1.398,0.439,0.093,0.608,0.231,0
AGC_150,24/11/2025,Planet,0.282,0.033,0.452,0.224,0.176,0.018,0.264,0.143,0.968,0.103,1.424,0.761,0.176,0.018,0.265,0.144,0
AGC_150,22/11/2025,Planet,0.274,0.031,0.466,0.205,0.17,0.017,0.28,0.128,0.935,0.103,1.428,0.698,0.169,0.017,0.273,0.129,0
AGC_150,20/11/2025,Planet,0.305,0.032,0.459,0.244,0.185,0.018,0.255,0.145,1.067,0.102,1.467,0.85,0.195,0.019,0.271,0.154,0
AGC_150,20/05/2025,Planet,0.239,0.023,0.335,0.124,0.16,0.014,0.226,0.074,0.877,0.114,1.368,0.217,0.154,0.013,0.216,0.072,0
AGC_150,21/05/2025,Planet,0.249,0.019,0.327,0.147,0.146,0.013,0.198,0.077,0.921,0.101,1.302,0.383,0.143,0.013,0.197,0.076,0
AGC_150,26/11/2025,Planet,0.265,0.032,0.458,0.204,0.171,0.018,0.277,0.135,0.843,0.099,1.359,0.645,0.175,0.018,0.284,0.139,0
AGC_150,25/11/2025,Planet,0.275,0.028,0.443,0.211,0.173,0.016,0.258,0.133,0.987,0.09,1.401,0.783,0.176,0.016,0.268,0.142,0
AGC_150,12/05/2025,Planet,0.232,0.021,0.332,0.158,0.164,0.012,0.213,0.112,0.843,0.094,1.198,0.524,0.16,0.012,0.207,0.109,0
AGC_150,17/05/2025,Planet,0.173,0.019,0.278,0.121,0.116,0.011,0.179,0.078,0.642,0.085,0.971,0.359,0.109,0.011,0.174,0.074,0
AGC_150,18/05/2025,Planet,0.214,0.017,0.28,0.165,0.154,0.011,0.195,0.117,0.819,0.095,1.259,0.494,0.146,0.011,0.187,0.112,0
AGC_150,15/05/2025,Planet,0.202,0.018,0.288,0.151,0.137,0.011,0.182,0.102,0.712,0.085,1.059,0.367,0.127,0.01,0.173,0.096,0
AGC_150,16/05/2025,Planet,0.226,0.018,0.299,0.175,0.15,0.012,0.198,0.116,0.834,0.089,1.178,0.528,0.146,0.011,0.196,0.113,0
AGC_150,13/11/2025,Planet,0.303,0.04,0.488,0.239,0.186,0.023,0.287,0.137,1.076,0.12,1.581,0.88,0.188,0.022,0.289,0.142,0
AGC_150,19/11/2025,Planet,0.281,0.034,0.468,0.221,0.181,0.021,0.291,0.143,1.002,0.093,1.381,0.8,0.182,0.02,0.26,0.146,0
AGC_150,16/11/2025,Planet,0.282,0.036,0.421,0.206,0.172,0.019,0.249,0.128,0.989,0.11,1.476,0.75,0.173,0.019,0.252,0.13,0
AGC_150,14/11/2025,Planet,0.285,0.038,0.473,0.216,0.184,0.023,0.286,0.143,1.029,0.117,1.466,0.78,0.182,0.022,0.281,0.143,0
AGC_150,22/05/2025,Planet,0.245,0.017,0.319,0.197,0.14,0.011,0.188,0.111,0.921,0.089,1.229,0.613,0.137,0.011,0.183,0.108,0
AGC_150,23/05/2025,Planet,0.236,0.016,0.296,0.186,0.156,0.012,0.201,0.118,0.8,0.083,1.147,0.515,0.148,0.011,0.192,0.113,0
AGC_150,28/05/2025,Planet,0.236,0.033,0.375,0.07,0.121,0.022,0.242,0.036,0.939,0.138,1.438,0.493,0.108,0.019,0.208,0.035,13.892
AGC_150,14/12/2025,Planet,0.271,0.033,0.415,0.202,0.17,0.02,0.246,0.13,1.016,0.115,1.424,0.765,0.165,0.019,0.235,0.125,0
AGC_150,12/12/2025,Planet,0.289,0.024,0.347,0.226,0.179,0.015,0.219,0.136,1.085,0.097,1.272,0.852,0.175,0.015,0.213,0.134,52.944
AGC_150,17/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_150,11/12/2025,Planet,0.293,0.035,0.436,0.222,0.131,0.013,0.187,0.102,1.1,0.122,1.449,0.825,0.13,0.013,0.183,0.101,0
AGC_150,10/12/2025,Planet,0.304,0.032,0.391,0.211,0.193,0.024,0.254,0.11,1.061,0.108,1.321,0.787,0.189,0.025,0.246,0.103,50.487
AGC_150,19/12/2025,Planet,0.29,0.04,0.456,0.218,0.175,0.022,0.259,0.128,1.049,0.138,1.529,0.804,0.169,0.021,0.249,0.126,0
AGC_150,17/12/2025,Planet,0.276,0.033,0.397,0.216,0.18,0.021,0.255,0.132,1.031,0.118,1.418,0.779,0.172,0.02,0.24,0.126,0
AGC_150,16/12/2025,Planet,0.275,0.046,0.431,0.125,0.133,0.052,0.228,0.031,1.008,0.176,1.693,0.703,0.128,0.053,0.22,0.027,35.748
AGC_150,08/06/2025,Planet,0.277,0.032,0.412,0.208,0.215,0.025,0.318,0.157,0.979,0.135,1.635,0.63,0.196,0.023,0.294,0.145,0
